رقم الطلب,حالة الطلب,المدينة,SKU,طريقة الدفع,تاريخ الطلب
55751593,تم التوصيل,Mecca,"['(SKU: 1LM6M)عرض الشتوية(Qty: 1)','(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)']",تمارا,02/01/2023
55686386,تم التوصيل,Buraydah,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,02/01/2023
55694174,تم التوصيل,Rumah,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,02/01/2023
55721195,تم التوصيل,Riyadh,['(SKU: OLIVEOILE2000M)زيت زيتون بكر قطفة أولى 2لتر(Qty: 1)'],مدى,02/01/2023
55783536,تم التوصيل,Riyadh,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55756584,تم التوصيل,Taif,['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 2)'],البطاقة الإئتمانية,02/01/2023
55693570,تم التوصيل,Riyadh,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 2)'],مدى,02/01/2023
55791283,تم التوصيل,Al Jubail,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55790498,تم التوصيل,Hail,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,02/01/2023
55794843,تم التوصيل,Unayzah,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55695941,ملغي,Riyadh,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 2)'],دفع عند الإستلام,02/01/2023
55688101,تم التوصيل,Al Mithnab,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,02/01/2023
55744003,تم التوصيل,DIRIYAH,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],مدى,02/01/2023
55718493,تم التوصيل,Taif,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55732143,تم التوصيل,Wadi ad-Dawasir,['(SKU: BP450MM)عرض صفوة الجوف الكبير(Qty: 1)'],دفع عند الإستلام,02/01/2023
55743241,تم التوصيل,Bishah,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55702565,تم التوصيل,Medina,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55786327,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55794656,تم التوصيل,Al Jubail,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55716704,تم التوصيل,Riyadh,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],مدى,02/01/2023
55714040,تم التوصيل,Riyadh,"['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)','(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)']",مدى,02/01/2023
55772941,تم التوصيل,Taif,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,02/01/2023
55721741,تم التوصيل,Al Duwadimi,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 2)','(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)']",مدى,02/01/2023
55686002,تم التوصيل,Dammam,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],تمارا,02/01/2023
55698204,تم التوصيل,Riyadh,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],دفع عند الإستلام,02/01/2023
55780102,تم التوصيل,Riyadh,"['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)','(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)']",دفع عند الإستلام,02/01/2023
55752172,تم التوصيل,Riyadh,"['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 2)','(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)']",البطاقة الإئتمانية,02/01/2023
55790644,تم التوصيل,Uglat Asugour,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55698392,تم التوصيل,Rvaya Aljamsh,['(SKU: SP250MM)عرض صفوة الجوف الصغير(Qty: 1)'],دفع عند الإستلام,02/01/2023
55795077,تم التوصيل,Riyadh,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],دفع عند الإستلام,02/01/2023
55742862,تم التوصيل,Taif,"['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 2)','(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)']",مدى,02/01/2023
55788207,تم التوصيل,Riyadh,"['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)','(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 4)','(SKU: 1LM6M)عرض الشتوية(Qty: 1)']",البطاقة الإئتمانية,02/01/2023
55692304,تم التوصيل,Abha,"['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)']",دفع عند الإستلام,02/01/2023
55689363,تم التوصيل,Hail,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],مدى,02/01/2023
55707409,تم التوصيل,Rafha,['(SKU: BP450MM)عرض صفوة الجوف الكبير(Qty: 1)'],مدى,02/01/2023
55763250,تم التوصيل,Riyadh,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],تمارا,02/01/2023
55788811,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55707229,تم التوصيل,Baqaa,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55742776,تم التوصيل,Riyadh,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 4)'],مدى,02/01/2023
55736339,تم التوصيل,Al Ahsa,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,02/01/2023
55750990,تم التوصيل,Riyadh,"['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)','(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)']",مدى,02/01/2023
55730046,تم التوصيل,Hajrah,['(SKU: OLIVEOILE2000M)زيت زيتون بكر قطفة أولى 2لتر(Qty: 1)'],دفع عند الإستلام,02/01/2023
55697141,تم التوصيل,Sharorah,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],دفع عند الإستلام,02/01/2023
55700518,تم التوصيل,Hail,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,02/01/2023
55898559,تم التوصيل,Riyadh,['(SKU: OLIVEOILE2000M)زيت زيتون بكر قطفة أولى 2لتر(Qty: 2)'],البطاقة الإئتمانية,03/01/2023
55900906,تم التوصيل,Al Sulaiyl (Wadi al-Dawasir),['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,03/01/2023
55900033,ملغي,Taif,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,03/01/2023
55851890,تم التوصيل,Riyadh,"['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)']",تمارا,03/01/2023
55850553,تم التوصيل,Jeddah,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,03/01/2023
55875904,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,03/01/2023
55799245,تم التوصيل,Jeddah,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,03/01/2023
55846835,تم التوصيل,Al Aridhah,['(SKU: OLIVEOILE2000M)زيت زيتون بكر قطفة أولى 2لتر(Qty: 1)'],تمارا,03/01/2023
55876322,تم التوصيل,Ranyah,['(SKU: BP450MM)عرض صفوة الجوف الكبير(Qty: 1)'],دفع عند الإستلام,03/01/2023
55888524,تم التوصيل,Jeddah,"['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 2)','(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 2)']",البطاقة الإئتمانية,03/01/2023
55855424,تم التوصيل,Jeddah,"['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)']",البطاقة الإئتمانية,03/01/2023
55819993,تم التوصيل,Hafar Al Batin,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],مدى,03/01/2023
55873590,تم التوصيل,Mecca,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,03/01/2023
55871965,تم التوصيل,Mecca,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],تمارا,03/01/2023
55828754,تم التوصيل,Jeddah,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],مدى,03/01/2023
55877017,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,03/01/2023
55881295,تم التوصيل,Al Ahsa,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,03/01/2023
55818516,تم التوصيل,Riyadh,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)']",تمارا,03/01/2023
55816087,تم التوصيل,Riyadh,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],مدى,03/01/2023
55865809,تم التوصيل,Riyadh,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],البطاقة الإئتمانية,03/01/2023
55810738,ملغي,Khamis Mushait,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,03/01/2023
55833183,تم التوصيل,Riyadh,"['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)']",البطاقة الإئتمانية,03/01/2023
55882635,تم التوصيل,Khamis Mushait,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],مدى,03/01/2023
55852474,تم التوصيل,Tumair,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,03/01/2023
55844926,تم التوصيل,Dammam,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,03/01/2023
55875710,تم التوصيل,Jeddah,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],مدى,03/01/2023
55850644,تم التوصيل,Jeddah,"['(SKU: OLIVEOILE4000M)زيت زيتون بكر قطفة أولى 4لتر(Qty: 1)','(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 2)']",دفع عند الإستلام,03/01/2023
55845930,تم التوصيل,Tabuk,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,03/01/2023
55850262,تم التوصيل,Tabuk,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],دفع عند الإستلام,03/01/2023
55876063,تم التوصيل,Abha,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],تمارا,03/01/2023
55831079,تم التوصيل,Al Khobar,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,03/01/2023
55873875,تم التوصيل,Dammam,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,03/01/2023
55866249,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,03/01/2023
55830623,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,03/01/2023
55892082,تم التوصيل,Baqaa,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],البطاقة الإئتمانية,03/01/2023
55830302,تم التوصيل,Riyadh,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],مدى,03/01/2023
55853402,تم التوصيل,Riyadh,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],البطاقة الإئتمانية,03/01/2023
55844147,تم التوصيل,Jeddah,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 2)'],مدى,03/01/2023
55804414,تم التوصيل,Riyadh,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],تمارا,03/01/2023
55866092,تم التوصيل,Baish,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,03/01/2023
55870853,تم التوصيل,Jeddah,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,03/01/2023
55821807,تم التوصيل,Al Kharj,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 2)','(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 2)']",تمارا,03/01/2023
55821297,تم التوصيل,Tabuk,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],دفع عند الإستلام,03/01/2023
55851935,تم التوصيل,Dammam,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],دفع عند الإستلام,03/01/2023
55845188,تم التوصيل,Abu Arish,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 2)','(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)']",دفع عند الإستلام,03/01/2023
55860250,تم التوصيل,Jeddah,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],مدى,03/01/2023
55853585,تم التوصيل,Khamis Mushait,"['(SKU: THYME500M)زعتر بري فاخر 0.5 كيلو(Qty: 1)','(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 1)']",البطاقة الإئتمانية,03/01/2023
55849490,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],مدى,03/01/2023
55888270,تم التوصيل,Jeddah,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,03/01/2023
55817784,تم التوصيل,Jazan,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],تمارا,03/01/2023
55843143,تم التوصيل,Riyadh,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],مدى,03/01/2023
55895244,تم التوصيل,Hafar Al Batin,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],تمارا,03/01/2023
55799330,تم التوصيل,Riyadh,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],دفع عند الإستلام,03/01/2023
55896075,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,03/01/2023
55858271,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],البطاقة الإئتمانية,03/01/2023
55856936,تم التوصيل,Jeddah,['(SKU: OLIVEOILE1000M)زيت زيتون بكر قطفة أولى 1لتر(Qty: 2)'],دفع عند الإستلام,03/01/2023
55841293,تم التوصيل,Jeddah,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 2)'],البطاقة الإئتمانية,03/01/2023
55796213,تم التوصيل,Riyadh,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],البطاقة الإئتمانية,03/01/2023
55889899,تم التوصيل,Riyadh,"['(SKU: 1LM6M)عرض الشتوية(Qty: 1)','(SKU: BP450MM)عرض صفوة الجوف الكبير(Qty: 1)']",تمارا,03/01/2023
55817330,تم التوصيل,Mecca,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],دفع عند الإستلام,03/01/2023
55883852,تم التوصيل,Hail,['(SKU: 1LM6M)عرض الشتوية(Qty: 1)'],دفع عند الإستلام,03/01/2023
55827483,تم التوصيل,Al Ahsa,['(SKU: OLIVEOILE4000M)زيت زيتون بكر قطفة أولى 4لتر(Qty: 1)'],البطاقة الإئتمانية,03/01/2023
55826293,تم التوصيل,Jeddah,['(SKU: 2LM3M)عرض الزيت 6 لتر(Qty: 1)'],مدى,03/01/2023
55839865,تم التوصيل,Al Hofuf,['(SKU: 4LM3M)عرض الزيت 4 لتر(Qty: 1)'],دفع عند الإستلام,03/01/2023
55862673,تم التوصيل,Riyadh,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],تمارا,03/01/2023
55869684,تم التوصيل,Abha,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],دفع عند الإستلام,03/01/2023
55863961,تم التوصيل,Al Hait,['(SKU: SP250MM)عرض صفوة الجوف الوسط(Qty: 1)'],تمارا,03/01/2023
55882350,تم التوصيل,Khafji,['(SKU: THYME1000M)زعتر بري فاخر 1 كيلو(Qty: 1)'],مدى,03/01/2023
55887077,تم التوصيل,Khamis Mushait,['(SKU: 4LM3M)عرض الزيت 12 لتر(Qty: 1)'],دفع عند الإستلام,03/01/2023
